,Optimal_Affected_Component,Optimal_Affected_Component_Uid,Optimal_Failure,raw,cube,sqt,log10,ln,log2
1716,Last Second Sales Item Filter,_SFCduucdEeet0YmmfbMwkw,CF1,568.667,23.8467,23.8467,2.7549,6.3433,9.1514
1717,Seller Reputation Item Filter,_SFHV8ecdEeet0YmmfbMwkw,CF2,555.246,23.5637,23.5637,2.7445,6.3194,9.117
1718,Recommendation Item Filter,_SFCd5ucdEeet0YmmfbMwkw,CF2,521.8569,22.8442,22.8442,2.7176,6.2574,9.0275
1719,Reputation Service,_SFGu0ecdEeet0YmmfbMwkw,CF3,2510.8999,50.1089,50.1089,3.3998,7.8284,11.294
1720,Reputation Service,_SFE6hucdEeet0YmmfbMwkw,CF3,2233.2659,47.2574,47.2574,3.3489,7.7112,11.1249
1721,Reputation Service,_SFFhHucdEeet0YmmfbMwkw,CF3,2229.5254,47.2179,47.2179,3.3482,7.7095,11.1225
1722,Item Management Service,_SFCdmOcdEeet0YmmfbMwkw,CF1,432.6429,20.8001,20.8001,2.6361,6.0699,8.757
1723,Last Second Sales Item Filter,_SFHV1-cdEeet0YmmfbMwkw,CF1,376.5703,19.4054,19.4054,2.5758,5.9311,8.5568
1724,Reputation Service,_SFGICOcdEeet0YmmfbMwkw,CF3,1671.9507,40.8895,40.8895,3.2232,7.4217,10.7073
1725,Reputation Service,_SFDsdecdEeet0YmmfbMwkw,CF3,1671.1008,40.8791,40.8791,3.223,7.4212,10.7066
1726,Reputation Service,_SFETFecdEeet0YmmfbMwkw,CF3,1668.8475,40.8515,40.8515,3.2224,7.4199,10.7046
1727,Recommendation Item Filter,_SFHWA-cdEeet0YmmfbMwkw,CF2,343.1605,18.5246,18.5246,2.5355,5.8382,8.4227
1728,Reputation Service,_SFDEzecdEeet0YmmfbMwkw,CF3,1390.2464,37.286,37.286,3.1431,7.2372,10.4411
1729,Reputation Service,_SFCeTucdEeet0YmmfbMwkw,CF3,1389.2642,37.2728,37.2728,3.1428,7.2365,10.4401
1730,Item Management Service,_SFGwm-cdEeet0YmmfbMwkw,CF1,283.3025,16.8316,16.8316,2.4523,5.6465,8.1462
1731,Seller Reputation Item Filter,_SFGwN-cdEeet0YmmfbMwkw,CF2,273.3334,16.5328,16.5328,2.4367,5.6107,8.0945
1732,Reputation Service,_SFESdecdEeet0YmmfbMwkw,CF3,1108.4267,33.293,33.293,3.0447,7.0107,10.1143
1733,Last Second Sales Item Filter,_SFGwHecdEeet0YmmfbMwkw,CF1,179.6031,13.4016,13.4016,2.2543,5.1907,7.4887
1734,Reputation Service,_SFCdrucdEeet0YmmfbMwkw,CF3,830.2245,28.8136,28.8136,2.9192,6.7217,9.6974
1735,Recommendation Item Filter,_SFGwSecdEeet0YmmfbMwkw,CF2,163.9762,12.8053,12.8053,2.2148,5.0997,7.3573
1736,Item Management Service,_SFGv--cdEeet0YmmfbMwkw,CF1,137.8863,11.7425,11.7425,2.1395,4.9264,7.1073
1737,Reputation Service,_SFHVy-cdEeet0YmmfbMwkw,CF3,548.8416,23.4274,23.4274,2.7394,6.3078,9.1002
1738,Reputation Service,_SFGwEecdEeet0YmmfbMwkw,CF3,266.9376,16.3382,16.3382,2.4264,5.587,8.0604
1739,Query Service,_SE-zOOcdEeet0YmmfbMwkw,CF5,8685.1644,93.1942,93.1942,3.9388,9.0694,13.0843
1740,Bid and Buy Service,_SE-zxOcdEeet0YmmfbMwkw,CF3,1372.3879,37.0458,37.0458,3.1375,7.2243,10.4225
1741,Past Sales Item Filter,_SFApM-cdEeet0YmmfbMwkw,CF5,1720.5288,41.4793,41.4793,3.2357,7.4504,10.7486
1742,Item Management Service,_SFApC-cdEeet0YmmfbMwkw,CF5,1195.391,34.5744,34.5744,3.0775,7.0862,10.2233
1743,Buy Now Item Filter,_SFESjOcdEeet0YmmfbMwkw,CF5,877.1333,29.6164,29.6164,2.9431,6.7767,9.7767
1744,Seller Reputation Item Filter,_SFApR-cdEeet0YmmfbMwkw,CF3,2833.8917,53.2343,53.2343,3.4524,7.9494,11.4686
1745,Authentication Service,_SFApEucdEeet0YmmfbMwkw,CF1,2788.4249,52.8055,52.8055,3.4454,7.9332,11.4452
1746,Comment Item Filter,_SFESoecdEeet0YmmfbMwkw,CF3,744.0587,27.2774,27.2774,2.8716,6.6121,9.5393
1747,Buy Now Item Filter,_SFGwKOcdEeet0YmmfbMwkw,CF5,209.3813,14.47,14.47,2.3209,5.3442,7.71
1748,Bid and Buy Service,_SFGwBecdEeet0YmmfbMwkw,CF3,218.3998,14.7784,14.7784,2.3393,5.3863,7.7708
1749,Comment Item Filter,_SFGwPecdEeet0YmmfbMwkw,CF3,177.9877,13.3412,13.3412,2.2504,5.1817,7.4756
1750,Buy Now Item Filter,_SFAomOcdEeet0YmmfbMwkw,CF1,1287.3795,35.8801,35.8801,3.1097,7.1604,10.3302
1751,Last Second Sales Item Filter,_SFAojecdEeet0YmmfbMwkw,CF1,725.8793,26.9421,26.9421,2.8609,6.5874,9.5036
1752,Item Management Service,_SFAoa-cdEeet0YmmfbMwkw,CF5,588.0103,24.2489,24.2489,2.7694,6.3767,9.1997
1753,Seller Reputation Item Filter,_SFB2xucdEeet0YmmfbMwkw,CF2,3974.3786,63.0427,63.0427,3.5993,8.2876,11.9565
1754,Item Management Service,_SFB2iucdEeet0YmmfbMwkw,CF2,2073.9408,45.5405,45.5405,3.3168,7.6372,11.0182
1755,Authentication Service,_SFCdn-cdEeet0YmmfbMwkw,CF5,782.0396,27.965,27.965,2.8932,6.6619,9.6111
1756,Item Management Service,_SFB3KucdEeet0YmmfbMwkw,CF5,347.4316,18.6395,18.6395,2.5409,5.8506,8.4406
1757,Category Item Filter,_SFCdQOcdEeet0YmmfbMwkw,CF3,351.0315,18.7358,18.7358,2.5453,5.8609,8.4555
1758,Seller Reputation Item Filter,_SFDr--cdEeet0YmmfbMwkw,CF2,3404.9586,58.352,58.352,3.5321,8.133,11.7334
1759,Seller Reputation Item Filter,_SFDFk-cdEeet0YmmfbMwkw,CF2,3120.0194,55.8571,55.8571,3.4942,8.0456,11.6073
1760,Seller Reputation Item Filter,_SFETO-cdEeet0YmmfbMwkw,CF2,1695.7007,41.1789,41.1789,3.2293,7.4359,10.7277
1761,Seller Reputation Item Filter,_SFDsm-cdEeet0YmmfbMwkw,CF2,1695.4137,41.1754,41.1754,3.2293,7.4357,10.7274
1762,Seller Reputation Item Filter,_SFDE8-cdEeet0YmmfbMwkw,CF2,1412.9638,37.5894,37.5894,3.1501,7.2534,10.4645
1763,Seller Reputation Item Filter,_SFDEU-cdEeet0YmmfbMwkw,CF2,1411.2524,37.5666,37.5666,3.1496,7.2522,10.4628
1764,Seller Reputation Item Filter,_SFESm-cdEeet0YmmfbMwkw,CF2,1126.7951,33.5678,33.5678,3.0518,7.0271,10.138
1765,Item Management Service,_SFDrv-cdEeet0YmmfbMwkw,CF5,1432.1163,37.8433,37.8433,3.156,7.2669,10.4839
1766,Item Management Service,_SFDFV-cdEeet0YmmfbMwkw,CF5,1314.1555,36.2513,36.2513,3.1186,7.1809,10.3599
1767,Bid and Buy Service,_SFDryecdEeet0YmmfbMwkw,CF3,2753.4637,52.4735,52.4735,3.4399,7.9206,11.427
1768,Bid and Buy Service,_SFDFYecdEeet0YmmfbMwkw,CF3,2524.3773,50.2432,50.2432,3.4022,7.8337,11.3017
1769,Item Management Service,_SFES_-cdEeet0YmmfbMwkw,CF5,709.6911,26.64,26.64,2.8511,6.5648,9.471
1770,Item Management Service,_SFDsX-cdEeet0YmmfbMwkw,CF5,709.2492,26.6317,26.6317,2.8508,6.5642,9.4701
1771,Item Management Service,_SFCeOOcdEeet0YmmfbMwkw,CF5,589.5393,24.2804,24.2804,2.7705,6.3793,9.2034
1772,Item Management Service,_SFDEt-cdEeet0YmmfbMwkw,CF5,589.0519,24.2704,24.2704,2.7702,6.3785,9.2023
1773,Item Management Service,_SFDs_-cdEeet0YmmfbMwkw,CF5,471.4655,21.7133,21.7133,2.6734,6.1558,8.881
1774,Bid and Buy Service,_SFDsaecdEeet0YmmfbMwkw,CF3,1370.7198,37.0232,37.0232,3.1369,7.2231,10.4207
1775,Bid and Buy Service,_SFETCecdEeet0YmmfbMwkw,CF3,1368.3069,36.9906,36.9906,3.1362,7.2213,10.4182
1776,Bid and Buy Service,_SFCeQucdEeet0YmmfbMwkw,CF3,1140.3582,33.7692,33.7692,3.057,7.0391,10.1553
1777,Bid and Buy Service,_SFDEwecdEeet0YmmfbMwkw,CF3,1137.0604,33.7203,33.7203,3.0558,7.0362,10.1511
1778,Bid and Buy Service,_SFDtCecdEeet0YmmfbMwkw,CF3,909.4609,30.1573,30.1573,2.9588,6.8129,9.8289
1779,Seller Reputation Item Filter,_SFE6DOcdEeet0YmmfbMwkw,CF2,3689.5589,60.7417,60.7417,3.567,8.2133,11.8492
1780,Seller Reputation Item Filter,_SFFgpOcdEeet0YmmfbMwkw,CF2,2266.4487,47.6072,47.6072,3.3553,7.726,11.1462
1781,Seller Reputation Item Filter,_SFFhROcdEeet0YmmfbMwkw,CF2,2264.2218,47.5838,47.5838,3.3549,7.725,11.1448
1782,Region Item Filter,_SFFh3-cdEeet0YmmfbMwkw,CF1,2049.4377,45.2707,45.2707,3.3116,7.6253,11.001
1783,Item Management Service,_SFE50OcdEeet0YmmfbMwkw,CF1,1924.6188,43.8705,43.8705,3.2843,7.5625,10.9104
1784,Item Management Service,_SFE6cOcdEeet0YmmfbMwkw,CF1,1179.7509,34.3475,34.3475,3.0718,7.0731,10.2043
1785,Item Management Service,_SFFhCOcdEeet0YmmfbMwkw,CF1,1177.6821,34.3174,34.3174,3.071,7.0713,10.2017
1786,Item Management Service,_SFFhqOcdEeet0YmmfbMwkw,CF5,1192.7767,34.5366,34.5366,3.0766,7.084,10.2201
1787,Bid and Buy Service,_SFE52ucdEeet0YmmfbMwkw,CF3,2982.7452,54.6145,54.6145,3.4746,8.0006,11.5424
1788,Past Sales Item Filter,_SFE5-OcdEeet0YmmfbMwkw,CF3,2508.2513,50.0824,50.0824,3.3994,7.8273,11.2925
1789,Bid and Buy Service,_SFE6eucdEeet0YmmfbMwkw,CF3,1829.4351,42.7719,42.7719,3.2623,7.5118,10.8372
1790,Bid and Buy Service,_SFFhEucdEeet0YmmfbMwkw,CF3,1828.4616,42.7605,42.7605,3.2621,7.5112,10.8364
1791,Past Sales Item Filter,_SFFgkOcdEeet0YmmfbMwkw,CF3,1538.3917,39.2223,39.2223,3.1871,7.3385,10.5872
1792,Past Sales Item Filter,_SFFhMOcdEeet0YmmfbMwkw,CF3,1537.9399,39.2166,39.2166,3.1869,7.3382,10.5868
1793,Item Management Service,_SFE6cOcdEeet0YmmfbMwkw,CF5,953.1479,30.8731,30.8731,2.9792,6.8598,9.8966
1794,Inventory Service,_SFFhGucdEeet0YmmfbMwkw,CF3,2809.9936,53.0094,53.0094,3.4487,7.9409,11.4564
1795,Inventory Service,_SFDscecdEeet0YmmfbMwkw,CF3,2107.9189,45.9121,45.9121,3.3239,7.6535,11.0416
1796,Recommendation Item Filter,_SEwJ8-cdEeet0YmmfbMwkw,CF2,165.9294,12.8814,12.8814,2.2199,5.1116,7.3744
1797,Item Management Service,_SFJyq-cdEeet0YmmfbMwkw,CF1,2074.0664,45.5419,45.5419,3.3168,7.6373,11.0182
1798,Item Management Service,_SFKZG-cdEeet0YmmfbMwkw,CF1,2073.7843,45.5388,45.5388,3.3168,7.6371,11.0181
1799,Bid and Buy Service,_SFJytecdEeet0YmmfbMwkw,CF5,2873.2821,53.603,53.603,3.4584,7.9632,11.4885
1800,Category Item Filter,_SFJy8-cdEeet0YmmfbMwkw,CF2,1677.8127,40.9611,40.9611,3.2247,7.4252,10.7124
1801,Bid and Buy Service,_SFJzVecdEeet0YmmfbMwkw,CF5,1226.237,35.0177,35.0177,3.0886,7.1117,10.26
1802,Item Management Service,_SFJzS-cdEeet0YmmfbMwkw,CF5,710.0318,26.6464,26.6464,2.8513,6.5653,9.4717
1803,Query Service,_SFLBJecdEeet0YmmfbMwkw,CF5,12668.6642,112.5552,112.5552,4.1027,9.4469,13.629
1804,Query Service,_SFKaeecdEeet0YmmfbMwkw,CF5,11763.0881,108.4578,108.4578,4.0705,9.3727,13.522
1805,Query Service,_SFKZ2ecdEeet0YmmfbMwkw,CF5,9047.8831,95.1204,95.1204,3.9565,9.1103,13.1434
1806,Reputation Service,_SFLBHecdEeet0YmmfbMwkw,CF2,3916.6969,62.5835,62.5835,3.5929,8.273,11.9354
1807,Reputation Service,_SFKacecdEeet0YmmfbMwkw,CF2,3634.8339,60.2896,60.2896,3.5605,8.1983,11.8277
1808,Reputation Service,_SFKZ0ecdEeet0YmmfbMwkw,CF2,2795.4277,52.8718,52.8718,3.4464,7.9357,11.4489
1809,Query Service,_SFLAhecdEeet0YmmfbMwkw,CF5,1799.8273,42.4244,42.4244,3.2552,7.4954,10.8136
1810,Comment Item Filter,_SFFhSucdEeet0YmmfbMwkw,CF5,1304.438,36.117,36.117,3.1154,7.1735,10.3492
1811,Reputation Service,_SFLAfecdEeet0YmmfbMwkw,CF2,547.8045,23.4052,23.4052,2.7386,6.3059,9.0975
1812,Item Management Service,_SFLBB-cdEeet0YmmfbMwkw,CF3,2070.0677,45.498,45.498,3.316,7.6353,11.0155
1813,Item Management Service,_SFKaW-cdEeet0YmmfbMwkw,CF3,1923.3234,43.8557,43.8557,3.2841,7.5618,10.9094
1814,Item Management Service,_SFKZu-cdEeet0YmmfbMwkw,CF3,1478.7385,38.4544,38.4544,3.1699,7.2989,10.5302
1815,Item Management Service,_SFFhqOcdEeet0YmmfbMwkw,CF3,1192.7767,34.5366,34.5366,3.0766,7.084,10.2201
1816,Item Management Service,_SFLAZ-cdEeet0YmmfbMwkw,CF3,285.7734,16.9048,16.9048,2.456,5.6552,8.1587
1817,Seller Reputation Item Filter,_SFGIzucdEeet0YmmfbMwkw,CF2,3971.387,63.0189,63.0189,3.5989,8.2869,11.9554
1818,Seller Reputation Item Filter,_SFGu9-cdEeet0YmmfbMwkw,CF2,2550.352,50.501,50.501,3.4066,7.844,11.3165
1819,Item Management Service,_SFGIkucdEeet0YmmfbMwkw,CF1,2072.5539,45.5253,45.5253,3.3165,7.6365,11.0172
1820,Last Second Sales Item Filter,_SFGItOcdEeet0YmmfbMwkw,CF5,2049.3657,45.2699,45.2699,3.3116,7.6253,11.001
1821,Item Management Service,_SFGuu-cdEeet0YmmfbMwkw,CF1,1325.6107,36.4089,36.4089,3.1224,7.1896,10.3724
1822,Last Second Sales Item Filter,_SFGu3ecdEeet0YmmfbMwkw,CF5,1312.0426,36.2221,36.2221,3.1179,7.1793,10.3576
1823,Bid and Buy Service,_SFGInOcdEeet0YmmfbMwkw,CF3,3214.3615,56.6953,56.6953,3.5071,8.0754,11.6503
1824,Bid and Buy Service,_SFGuxecdEeet0YmmfbMwkw,CF3,2059.1549,45.3779,45.3779,3.3137,7.6301,11.0078
1825,Bid and Buy Service,_SFJLBecdEeet0YmmfbMwkw,CF5,2047.1853,45.2458,45.2458,3.3112,7.6242,10.9994
1826,Region Item Filter,_SFHV7OcdEeet0YmmfbMwkw,CF2,399.9806,19.9995,19.9995,2.602,5.9914,8.6438
1827,Bid and Buy Service,_SFGwpecdEeet0YmmfbMwkw,CF5,397.389,19.9346,19.9346,2.5992,5.9849,8.6344
1828,Seller Reputation Item Filter,_SFGwN-cdEeet0YmmfbMwkw,CF2,273.3334,16.5328,16.5328,2.4367,5.6107,8.0945
1829,Item Management Service,_SFGwm-cdEeet0YmmfbMwkw,CF5,226.6518,15.055,15.055,2.3554,5.4234,7.8243
1830,Availability Item Filter,_SFGwLecdEeet0YmmfbMwkw,CF1,75.7619,8.7041,8.7041,1.8795,4.3276,6.2434
1831,Query Service,_SFKZOecdEeet0YmmfbMwkw,CF1,16239.6556,127.4349,127.4349,4.2106,9.6952,13.9872
1832,Query Service,_SFJyyecdEeet0YmmfbMwkw,CF1,16238.1952,127.4292,127.4292,4.2105,9.6951,13.9871
1833,Query Service,_SFJzaecdEeet0YmmfbMwkw,CF1,6954.8091,83.3955,83.3955,3.8423,8.8472,12.7638
1834,Query Service,_SFJyKecdEeet0YmmfbMwkw,CF1,6950.2476,83.3681,83.3681,3.842,8.8465,12.7628
1835,Seller Reputation Item Filter,_SFKal-cdEeet0YmmfbMwkw,CF2,3689.9149,60.7447,60.7447,3.567,8.2134,11.8494
1836,Region Item Filter,_SFJy4ucdEeet0YmmfbMwkw,CF2,2870.7189,53.5791,53.5791,3.458,7.9623,11.4872
1837,Region Item Filter,_SFKZUucdEeet0YmmfbMwkw,CF2,2869.8328,53.5708,53.5708,3.4579,7.962,11.4868
1838,Seller Reputation Item Filter,_SFKZ9-cdEeet0YmmfbMwkw,CF2,2835.5288,53.2497,53.2497,3.4526,7.95,11.4694
1839,Authentication Service,_SFLBDucdEeet0YmmfbMwkw,CF5,3689.2815,60.7395,60.7395,3.5669,8.2132,11.8491
1840,Last Second Sales Item Filter,_SFKafecdEeet0YmmfbMwkw,CF1,2499.1874,49.9919,49.9919,3.3978,7.8237,11.2872
1841,Authentication Service,_SFKaYucdEeet0YmmfbMwkw,CF5,3424.4819,58.5191,58.5191,3.5346,8.1387,11.7417
1842,Last Second Sales Item Filter,_SFKZ3ecdEeet0YmmfbMwkw,CF1,1922.5052,43.8464,43.8464,3.2839,7.5614,10.9088
1843,Authentication Service,_SFKZwucdEeet0YmmfbMwkw,CF5,2631.8944,51.302,51.302,3.4203,7.8755,11.3619
1844,Region Item Filter,_SFJzgucdEeet0YmmfbMwkw,CF2,1222.774,34.9682,34.9682,3.0873,7.1089,10.2559
1845,Region Item Filter,_SFJyQucdEeet0YmmfbMwkw,CF2,1222.1765,34.9596,34.9596,3.0871,7.1084,10.2552
1846,Item Management Service,_SFJyq-cdEeet0YmmfbMwkw,CF5,1677.5112,40.9574,40.9574,3.2247,7.4251,10.7121
1847,Item Management Service,_SFKZG-cdEeet0YmmfbMwkw,CF5,1677.2291,40.954,40.954,3.2246,7.4249,10.7119
1848,Inventory Service,_SFKabecdEeet0YmmfbMwkw,CF3,4578.7317,67.6663,67.6663,3.6607,8.4292,12.1607
1849,Inventory Service,_SFKZzecdEeet0YmmfbMwkw,CF3,3518.2458,59.3148,59.3148,3.5463,8.1657,11.7806
1850,Bid and Buy Service,_SFKZJecdEeet0YmmfbMwkw,CF3,3211.1205,56.6667,56.6667,3.5067,8.0744,11.6489
1851,Bid and Buy Service,_SFJytecdEeet0YmmfbMwkw,CF3,2873.2821,53.603,53.603,3.4584,7.9632,11.4885
1852,Seller Reputation Item Filter,_SFLAo-cdEeet0YmmfbMwkw,CF2,555.2677,23.5641,23.5641,2.7445,6.3195,9.117
1853,Item Management Service,_SFJzS-cdEeet0YmmfbMwkw,CF5,716.8355,26.7738,26.7738,2.8554,6.5748,9.4855
1854,Item Management Service,_SFJyC-cdEeet0YmmfbMwkw,CF5,711.5538,26.675,26.675,2.8522,6.5675,9.4748
1855,Authentication Service,_SFLBrucdEeet0YmmfbMwkw,CF3,2228.2763,47.2046,47.2046,3.348,7.709,11.1217
1856,Last Second Sales Item Filter,_SFLAiecdEeet0YmmfbMwkw,CF1,374.7235,19.3578,19.3578,2.5737,5.9262,8.5497
1857,Authentication Service,_SFLAbucdEeet0YmmfbMwkw,CF5,518.5417,22.7715,22.7715,2.7148,6.251,9.0183
1858,Bid and Buy Service,_SFJyFecdEeet0YmmfbMwkw,CF3,1369.8086,37.0109,37.0109,3.1367,7.2224,10.4198
1859,Bid and Buy Service,_SFJzVecdEeet0YmmfbMwkw,CF3,1226.237,35.0177,35.0177,3.0886,7.1117,10.26
1860,Inventory Service,_SFLAeecdEeet0YmmfbMwkw,CF3,695.7829,26.3777,26.3777,2.8425,6.545,9.4425
1861,Past Sales Item Filter,_SFJyM-cdEeet0YmmfbMwkw,CF2,1153.2319,33.9593,33.9593,3.0619,7.0503,10.1715
1862,Item Management Service,_SFJyC-cdEeet0YmmfbMwkw,CF1,711.5538,26.675,26.675,2.8522,6.5675,9.4748
1863,Category Item Filter,_SFJyU-cdEeet0YmmfbMwkw,CF2,711.1514,26.6674,26.6674,2.852,6.5669,9.474
1864,Inventory Service,_SFJyHecdEeet0YmmfbMwkw,CF3,2107.9665,45.9126,45.9126,3.3239,7.6535,11.0416
1865,Region Item Filter,_SFJy4ucdEeet0YmmfbMwkw,CF2,2870.7189,53.5791,53.5791,3.458,7.9623,11.4872
1866,Inventory Service,_SFJyvecdEeet0YmmfbMwkw,CF5,3617.8062,60.1482,60.1482,3.5584,8.1936,11.8209
1867,Item Management Service,_SFJyq-cdEeet0YmmfbMwkw,CF1,1677.5112,40.9574,40.9574,3.2247,7.4251,10.7121
1868,Seller Reputation Item Filter,_SFKZV-cdEeet0YmmfbMwkw,CF2,3975.181,63.049,63.049,3.5994,8.2878,11.9568
1869,Last Second Sales Item Filter,_SFKZPecdEeet0YmmfbMwkw,CF1,2694.5788,51.9093,51.9093,3.4305,7.899,11.3958
1870,Past Sales Item Filter,_SFKag-cdEeet0YmmfbMwkw,CF1,2510.943,50.1093,50.1093,3.3998,7.8284,11.294
1871,Comment Item Filter,_SFKanecdEeet0YmmfbMwkw,CF2,2444.5805,49.4427,49.4427,3.3882,7.8016,11.2554
1872,Authentication Service,_SFKaYucdEeet0YmmfbMwkw,CF5,3456.3941,58.7911,58.7911,3.5386,8.148,11.7551
1873,Past Sales Item Filter,_SFKZ4-cdEeet0YmmfbMwkw,CF1,1926.9921,43.8975,43.8975,3.2849,7.5637,10.9121
1874,Comment Item Filter,_SFKZ_ecdEeet0YmmfbMwkw,CF2,1874.0375,43.2902,43.2902,3.2728,7.5359,10.8719
1875,Authentication Service,_SFKZwucdEeet0YmmfbMwkw,CF5,2656.4423,51.5407,51.5407,3.4243,7.8847,11.3753
1876,Seller Reputation Item Filter,_SFJzh-cdEeet0YmmfbMwkw,CF2,1696.532,41.189,41.189,3.2296,7.4363,10.7284
1877,Item Management Service,_SFKZG-cdEeet0YmmfbMwkw,CF5,1693.1043,41.1473,41.1473,3.2287,7.4343,10.7255
1878,Last Second Sales Item Filter,_SFJzbecdEeet0YmmfbMwkw,CF1,1145.9009,33.8512,33.8512,3.0591,7.0439,10.1623
1879,Inventory Service,_SFKZLecdEeet0YmmfbMwkw,CF3,4930.7206,70.2191,70.2191,3.6929,8.5032,12.2676
1880,Reputation Service,_SFKacecdEeet0YmmfbMwkw,CF3,3634.8339,60.2896,60.2896,3.5605,8.1983,11.8277
1881,Reputation Service,_SFKZ0ecdEeet0YmmfbMwkw,CF3,2795.4277,52.8718,52.8718,3.4464,7.9357,11.4489
1882,Item Management Service,_SFJzS-cdEeet0YmmfbMwkw,CF5,723.3931,26.896,26.896,2.8594,6.584,9.4986
1883,Inventory Service,_SFJzXecdEeet0YmmfbMwkw,CF3,2105.4044,45.8847,45.8847,3.3233,7.6523,11.0399
1884,Reputation Service,_SEu7mecdEeet0YmmfbMwkw,CF2,4194.9564,64.7685,64.7685,3.6227,8.3416,12.0344
1885,Inventory Service,_SEu7lecdEeet0YmmfbMwkw,CF5,3876.8117,62.264,62.264,3.5885,8.2628,11.9207
1886,Past Sales Item Filter,_SE0bVucdEeet0YmmfbMwkw,CF1,2704.8295,52.008,52.008,3.4321,7.9028,11.4013
1887,Region Item Filter,_SEu7uucdEeet0YmmfbMwkw,CF2,2445.5918,49.4529,49.4529,3.3884,7.802,11.256
1888,Item Management Service,_SEu7g-cdEeet0YmmfbMwkw,CF1,2223.3026,47.1519,47.1519,3.347,7.7067,11.1185
1889,Past Sales Item Filter,_SEuUY-cdEeet0YmmfbMwkw,CF1,1345.1174,36.6758,36.6758,3.1288,7.2042,10.3935
1890,Item Management Service,_SE9lYOcdEeet0YmmfbMwkw,CF5,1814.1838,42.5932,42.5932,3.2587,7.5034,10.8251
1891,Item Management Service,_SEuUO-cdEeet0YmmfbMwkw,CF1,1027.9155,32.0611,32.0611,3.012,6.9353,10.0055
1892,Buy Now Item Filter,_SEz0becdEeet0YmmfbMwkw,CF1,768.3422,27.719,27.719,2.8856,6.6442,9.5856
1893,Inventory Service,_SEwwr-cdEeet0YmmfbMwkw,CF5,1022.4527,31.9758,31.9758,3.0096,6.93,9.9978
1894,Buy Now Item Filter,_SEu7sOcdEeet0YmmfbMwkw,CF3,3322.9132,57.6447,57.6447,3.5215,8.1086,11.6982
1895,Availability Item Filter,_SEuUbecdEeet0YmmfbMwkw,CF2,620.7805,24.9155,24.9155,2.7929,6.431,9.2779
1896,Item Management Service,_SEvinOcdEeet0YmmfbMwkw,CF5,841.2739,29.0047,29.0047,2.9249,6.7349,9.7164
1897,Item Management Service,_SEwwnecdEeet0YmmfbMwkw,CF1,582.3499,24.1319,24.1319,2.7652,6.3671,9.1857
1898,Inventory Service,_SEvirucdEeet0YmmfbMwkw,CF3,2458.4084,49.5823,49.5823,3.3907,7.8073,11.2635
1899,Item Management Service,_SEz0QOcdEeet0YmmfbMwkw,CF1,350.2479,18.7149,18.7149,2.5444,5.8586,8.4522
1900,Comment Item Filter,_SEvi3ucdEeet0YmmfbMwkw,CF3,1310.8817,36.2061,36.2061,3.1176,7.1785,10.3563
1901,Availability Item Filter,_SEx-qecdEeet0YmmfbMwkw,CF2,259.8199,16.1189,16.1189,2.4147,5.56,8.0214
1902,Past Sales Item Filter,_SE5TwucdEeet0YmmfbMwkw,CF3,760.8196,27.583,27.583,2.8813,6.6344,9.5714
1903,Item Management Service,_SEzM9-cdEeet0YmmfbMwkw,CF1,134.3661,11.5916,11.5916,2.1283,4.9006,7.07
1904,Buy Now Item Filter,_SFLBNOcdEeet0YmmfbMwkw,CF2,3619.9064,60.1657,60.1657,3.5587,8.1942,11.8217
1905,Persistence Service,_SFKad-cdEeet0YmmfbMwkw,CF5,4248.9613,65.1841,65.1841,3.6283,8.3544,12.0529
1906,Region Item Filter,_SFKakucdEeet0YmmfbMwkw,CF2,2666.1291,51.6346,51.6346,3.4259,7.8884,11.3805
1907,Inventory Service,_SFLBGecdEeet0YmmfbMwkw,CF5,3614.4769,60.1205,60.1205,3.558,8.1927,11.8196
1908,Persistence Service,_SFLBI-cdEeet0YmmfbMwkw,CF5,3431.1588,58.5761,58.5761,3.5354,8.1407,11.7445
1909,Query Service,_SFLAhecdEeet0YmmfbMwkw,CF5,2365.5064,48.6365,48.6365,3.3739,7.7687,11.2079
1910,Last Second Sales Item Filter,_SFKafecdEeet0YmmfbMwkw,CF5,1900.2472,43.5918,43.5918,3.2788,7.5497,10.892
1911,Future Sales Item Filter,_SFKarucdEeet0YmmfbMwkw,CF5,1850.0935,43.0127,43.0127,3.2672,7.523,10.8534
1912,Authentication Service,_SFKaYucdEeet0YmmfbMwkw,CF1,4786.2833,69.183,69.183,3.68,8.4735,12.2247
1913,Category Item Filter,_SFLBT-cdEeet0YmmfbMwkw,CF5,1285.0732,35.8479,35.8479,3.1089,7.1586,10.3276
1914,Authentication Service,_SFLBDucdEeet0YmmfbMwkw,CF1,4255.1434,65.2315,65.2315,3.6289,8.3559,12.055
1915,Reputation Service,_SFLAfecdEeet0YmmfbMwkw,CF5,473.3511,21.7566,21.7566,2.6752,6.1598,8.8868
1916,Recommendation Item Filter,_SFLAtecdEeet0YmmfbMwkw,CF5,295.8174,17.1993,17.1993,2.471,5.6897,8.2086
1917,Availability Item Filter,_SFLAmecdEeet0YmmfbMwkw,CF2,168.721,12.9893,12.9893,2.2272,5.1282,7.3985
1918,Authentication Service,_SFLnQucdEeet0YmmfbMwkw,CF3,830.4862,28.8182,28.8182,2.9193,6.722,9.6978
1919,Authentication Service,_SFLAbucdEeet0YmmfbMwkw,CF1,599.3791,24.4822,24.4822,2.7777,6.3959,9.2273
